date,sample_id,Data,postPatch,percent_cdna_longer_than_400bp,amplified_quantity_ng,Genes.Detected.CPM,Tree_call,marker_sum_norm_label,Total_time,Total_time_min,Total_time_bins
171016,PAS4_171016_454_A01,Production,nucleus_present,0.644,10.81647258,5134,Core,0.7820316278317628,550.0,9.166666666666666,5-10
171016,P9S4_171016_405_A01,Production,nucleus_present,0.522,15.38046174,6892,PoorQ,0.687638385466187,632.0,10.533333333333333,10-15
171016,PAS4_171016_453_A01,Production,nucleus_absent,0.326,8.284780900000001,2957,PoorQ,0.197977058086178,636.0,10.6,10-15
171016,PBS4_171016_501_A01,Production,nucleus_present,0.479,31.26527621,8565,Core,0.819789211121117,172.0,2.8666666666666667,0-5
171016,P9S4_171016_402_A01,Production,nucleus_absent,0.242,11.66343491,3094,PoorQ,0.21361674483158,349.0,5.816666666666666,5-10
171016,P8S4_171016_353_A01,Production,nucleus_absent,0.263,20.87478086,5757,I2,0.884185060032721,490.0,8.166666666666666,5-10
171016,P9S4_171016_401_A01,Production,nucleus_absent,0.39899999999999997,5.602688729,3300,I1,0.309748823986372,350.0,5.833333333333333,5-10
171016,P2S4_171016_052_A01,Production,nucleus_present,0.46299999999999997,10.48490009,5340,Core,0.6429949977130339,655.0,10.916666666666666,10-15
171016,PBS4_171016_503_A01,Production,nucleus_present,0.299,20.39218057,5373,Core,0.596876271907114,655.0,10.916666666666666,10-15
171016,P9S4_171016_404_A01,Production,nucleus_absent,0.303,10.75764077,3272,PoorQ,0.34194571966746,534.0,8.9,5-10
171016,P8S4_171016_356_A01,Production,nucleus_present,0.42700000000000005,23.50221572,7736,I2,0.8502472813117281,750.0,12.5,10-15
171016,P9S4_171016_406_A01,Production,nucleus_absent,0.298,7.854185531000001,2178,PoorQ,0.106657665598781,512.0,8.533333333333333,5-10
171016,PAS4_171016_451_A01,Production,nucleus_present,0.361,4.372425595,2351,PoorQ,0.150333917538635,572.0,9.533333333333333,5-10
171016,P2S4_171016_051_A01,Production,nucleus_absent,0.336,7.10312299,3019,PoorQ,0.53793384344089,677.0,11.283333333333333,10-15
171016,PBS4_171016_505_A01,Production,nucleus_present,0.6709999999999999,22.78773048,7591,Core,0.945726022685718,415.0,6.916666666666667,5-10
171016,P8S4_171016_351_A01,Production,nucleus_present,0.336,28.59349876,6494,Core,0.693769936799022,528.0,8.8,5-10
171016,P8S4_171016_352_A01,Production,nucleus_present,0.444,19.710032,6641,Core,0.675183371194311,519.0,8.65,5-10
171016,P9S4_171016_403_A01,Production,nucleus_present,0.69,11.45571499,5702,Core,0.8772971708501999,350.0,5.833333333333333,5-10
171016,PBS4_171016_502_A01,Production,nucleus_present,0.485,16.51789799,6593,Core,0.799529667169572,735.0,12.25,10-15
171016,PAS4_171016_455_A01,Production,nucleus_present,0.359,4.860427389,1721,PoorQ,0.21006351967188397,631.0,10.516666666666667,10-15
171016,PAS4_171016_452_A01,Production,nucleus_present,0.33299999999999996,13.18020716,6652,Core,0.56962833937735,553.0,9.216666666666667,5-10
171016,P8S4_171016_354_A01,Production,nucleus_present,0.322,30.64236477,7431,Core,0.747319323620771,711.0,11.85,10-15
171017,P8S4_171017_354_A01,Production,nucleus_absent,0.263,11.58715346,4239,I1,0.542255800900711,446.0,7.433333333333334,5-10
171017,P8S4_171017_353_A01,Production,nucleus_present,0.314,9.898561447,4795,PoorQ,0.6009907965019731,613.0,10.216666666666667,10-15
171017,P2S4_171017_052_A01,Production,nucleus_absent,0.321,7.6024675020000005,4395,PoorQ,0.285607370021582,595.0,9.916666666666666,5-10
171017,P8S4_171017_355_A01,Production,nucleus_present,0.514,12.21653402,6227,Core,0.9166963248769119,561.0,9.35,5-10
171017,P8S4_171017_356_A01,Production,nucleus_absent,0.48100000000000004,27.145289899999998,8556,Core,1.15433988307755,619.0,10.316666666666666,10-15
171017,P2S4_171017_053_A01,Production,nucleus_absent,0.36700000000000005,11.17750481,3963,PoorQ,0.271729884064087,725.0,12.083333333333334,10-15
171018,P8S4_171018_352_A01,Production,nucleus_present,0.305,20.01684384,5994,PoorQ,0.6277403073611469,567.0,9.45,5-10
171018,P2S4_171018_053_A01,Production,nucleus_present,0.441,11.40706204,5913,I2,0.764754438968578,490.0,8.166666666666666,5-10
171018,P2S4_171018_056_A01,Production,nucleus_absent,0.21600000000000003,13.314708999999999,3990,PoorQ,0.31286129195012397,479.0,7.983333333333333,5-10
171018,PAS4_171018_453_A01,Production,nucleus_present,0.612,12.11589635,5863,Core,0.839601041548468,654.0,10.9,10-15
171018,P8S4_171018_356_A01,Production,nucleus_present,0.483,21.19734624,6874,Core,0.99658256302312,597.0,9.95,5-10
171018,P2S4_171018_052_A01,Production,nucleus_absent,0.314,4.614403062,2324,PoorQ,0.12388748270063801,490.0,8.166666666666666,5-10
171018,P2S4_171018_058_A01,Production,nucleus_absent,0.349,7.847363983999999,3804,PoorQ,0.541804936666245,629.0,10.483333333333333,10-15
171018,PAS4_171018_451_A01,Production,nucleus_present,0.574,11.45031513,5956,Core,0.5490267699623471,526.0,8.766666666666667,5-10
171018,P8S4_171018_357_A01,Production,nucleus_present,0.532,16.22817023,6084,Core,0.8769569586918871,793.0,13.216666666666667,10-15
171018,PAS4_171018_452_A01,Production,nucleus_present,0.59,11.09620717,6870,Core,0.748016115516831,675.0,11.25,10-15
171018,P8S4_171018_355_A01,Production,nucleus_present,0.281,33.70123952,8042,Core,0.805176650608876,559.0,9.316666666666666,5-10
171018,P8S4_171018_351_A01,Production,nucleus_present,0.645,199.6971265,8289,I1,0.870117026198135,610.0,10.166666666666666,10-15
171018,P2S4_171018_051_A01,Production,nucleus_present,0.337,6.383928747000001,2612,PoorQ,0.29054931661265304,682.0,11.366666666666667,10-15
171018,P2S4_171018_057_A01,Production,nucleus_absent,0.41600000000000004,16.07055627,6049,I1,0.615219271313495,691.0,11.516666666666667,10-15
171018,P8S4_171018_353_A01,Production,nucleus_absent,0.546,53.37722069,9886,Core,0.953369446709682,652.0,10.866666666666667,10-15
171018,P8S4_171018_354_A01,Production,nucleus_present,0.312,21.86187973,6632,Core,0.761526152596397,608.0,10.133333333333333,10-15
171019,PAS4_171019_451_A01,Production,nucleus_present,0.371,24.333045499999997,8584,Core,0.706854619924262,540.0,9.0,5-10
171019,P8S4_171019_352_A01,Production,nucleus_present,0.501,40.35202884,9057,PoorQ,0.710248977201885,742.0,12.366666666666667,10-15
171019,P8S4_171019_351_A01,Production,nucleus_present,0.39899999999999997,28.64232492,7921,Core,0.7789241708662992,788.0,13.133333333333333,10-15
171019,P2S4_171019_052_A01,Production,nucleus_absent,0.331,5.429040181,2714,PoorQ,0.13715225346823898,734.0,12.233333333333333,10-15
171019,P2S4_171019_051_A01,Production,nucleus_absent,0.32,8.55285341,3508,PoorQ,0.267736078241138,555.0,9.25,5-10
171020,PAS4_171020_454_A01,Production,nucleus_present,0.706,13.48969349,5742,Core,0.780672815259659,525.0,8.75,5-10
171020,P9S4_171020_403_A01,Production,nucleus_absent,0.23,8.216242288,2479,PoorQ,0.17168415114032198,915.0,15.25,15-20
171020,P8S4_171020_356_A01,Production,nucleus_present,0.536,45.43836723,8345,Core,0.7586925342976479,714.0,11.9,10-15
171020,P9S4_171020_401_A01,Production,nucleus_absent,0.132,19.05686273,2920,PoorQ,0.276409373188758,278.0,4.633333333333334,0-5
171020,P8S4_171020_353_A01,Production,nucleus_present,0.527,11.89216568,6295,Core,0.816855824638904,510.0,8.5,5-10
171020,P8S4_171020_358_A01,Production,nucleus_present,0.387,34.83022588,8721,I1,1.07721407572638,586.0,9.766666666666667,5-10
171020,P8S4_171020_354_A01,Production,nucleus_present,0.486,23.09460893,7860,Core,0.528165081639328,658.0,10.966666666666667,10-15
171020,PAS4_171020_451_A01,Production,nucleus_absent,0.287,6.134561443,1466,PoorQ,0.109994791024717,314.0,5.233333333333333,5-10
171020,PAS4_171020_453_A01,Production,nucleus_present,0.33,17.0439511,9372,Core,0.6521600205449879,557.0,9.283333333333333,5-10
171020,P9S4_171020_402_A01,Production,nucleus_present,0.175,41.11841991,7931,I1,0.759686016927433,735.0,12.25,10-15
171020,P8S4_171020_355_A01,Production,nucleus_present,0.467,21.17047346,7339,Core,1.0056943770264102,623.0,10.383333333333333,10-15
171020,P8S4_171020_352_A01,Production,nucleus_present,0.626,26.77027392,8157,Core,0.96408652931785,618.0,10.3,10-15
171023,P8S4_171023_355_A01,Production,nucleus_absent,0.6779999999999999,12.19271264,6267,PoorQ,0.369868678047155,693.0,11.55,10-15
171023,P2S4_171023_055_A01,Production,nucleus_absent,0.26,5.58208215,2134,PoorQ,0.0601844768358713,599.0,9.983333333333333,5-10
171023,P2S4_171023_054_A01,Production,nucleus_absent,0.354,4.51337229,2889,PoorQ,0.392685241821897,660.0,11.0,10-15
171023,P2S4_171023_053_A01,Production,nucleus_absent,0.435,7.3614072870000005,2333,PoorQ,0.200815343759871,694.0,11.566666666666666,10-15
171023,P6S4_171023_251_A01,Production,nucleus_present,0.6990000000000001,17.14095889,7683,Core,1.04871418608988,318.0,5.3,5-10
171023,P9S4_171023_407_A01,Production,nucleus_absent,0.332,7.238338806000001,2956,PoorQ,0.31699634205776195,578.0,9.633333333333333,5-10
171023,P9S4_171023_402_A01,Production,nucleus_absent,0.447,4.806204403,3172,PoorQ,0.252419063797001,606.0,10.1,10-15
171023,P2S4_171023_051_A01,Production,nucleus_present,0.508,5.348015791,4790,I1,0.774331631739905,610.0,10.166666666666666,10-15
171023,P8S4_171023_351_A01,Production,nucleus_present,0.815,43.61242077,10633,Core,0.917471885847465,612.0,10.2,10-15
171023,P9S4_171023_405_A01,Production,nucleus_absent,0.40399999999999997,5.447976633,3559,PoorQ,0.10307225703059401,893.0,14.883333333333333,10-15
171023,PAS4_171023_451_A01,Production,nucleus_absent,0.42200000000000004,5.225833226000001,3721,I1,0.48803012624689707,526.0,8.766666666666667,5-10
171023,P8S4_171023_357_A01,Production,nucleus_present,0.672,31.31926741,8541,Core,1.0025834506998799,555.0,9.25,5-10
171023,P8S4_171023_352_A01,Production,nucleus_present,0.575,19.13020918,7140,Core,0.8619568748987049,654.0,10.9,10-15
171023,P9S4_171023_404_A01,Production,nucleus_present,0.36,28.35790901,7289,I2,0.510893517943443,706.0,11.766666666666667,10-15
171023,P9S4_171023_406_A01,Production,nucleus_present,0.706,10.94497395,5418,Core,0.7624241377743008,717.0,11.95,10-15
171023,P9S4_171023_403_A01,Production,nucleus_present,0.49,12.22789088,5881,Core,0.618851618174384,622.0,10.366666666666667,10-15
171023,P8S4_171023_354_A01,Production,nucleus_absent,0.376,6.973302304,4182,PoorQ,0.412074919774728,635.0,10.583333333333334,10-15
171023,P8S4_171023_353_A01,Production,nucleus_absent,0.6920000000000001,44.253085600000006,9021,Core,0.954074173701815,500.0,8.333333333333334,5-10
171023,P2S4_171023_052_A01,Production,nucleus_present,0.736,14.26224906,8071,I1,0.973950276616234,581.0,9.683333333333334,5-10
171023,P8S4_171023_356_A01,Production,nucleus_present,0.78,42.39912205,9482,I1,0.938604941516083,622.0,10.366666666666667,10-15
171023,P9S4_171023_401_A01,Production,nucleus_present,0.295,25.27853923,5492,I1,0.7572419473918142,556.0,9.266666666666667,5-10
171024,PBS4_171024_506_A01,Production,nucleus_present,0.813,11.70943259,6327,Core,0.8158484968660541,395.0,6.583333333333333,5-10
171024,P9S4_171024_401_A01,Production,nucleus_absent,0.34299999999999997,7.829056931,4017,PoorQ,0.166186687652448,556.0,9.266666666666667,5-10
171024,P9S4_171024_409_A01,Production,nucleus_absent,0.537,14.38231982,6465,PoorQ,0.79968854088982,512.0,8.533333333333333,5-10
171024,PBS4_171024_505_A01,Production,nucleus_present,0.754,13.50781895,7604,Core,0.7461042526395371,421.0,7.016666666666667,5-10
171024,PBS4_171024_501_A01,Production,nucleus_present,0.569,9.050373083,5088,PoorQ,0.476136040880327,862.0,14.366666666666667,10-15
171024,P8S4_171024_352_A01,Production,nucleus_present,0.45899999999999996,8.538550387999999,4965,PoorQ,0.670068419145833,648.0,10.8,10-15
171024,P9S4_171024_408_A01,Production,nucleus_present,0.424,10.60757398,5463,Core,0.65098408959299,518.0,8.633333333333333,5-10
171024,P8S4_171024_357_A01,Production,nucleus_present,0.405,5.724483498,3449,PoorQ,0.29680642031317,596.0,9.933333333333334,5-10
171024,PAS4_171024_451_A01,Production,nucleus_present,0.45299999999999996,13.29354939,8030,Core,0.8143475914605871,542.0,9.033333333333333,5-10
171024,P8S4_171024_353_A01,Production,nucleus_absent,0.29,48.84704957,9477,Core,0.8460180400345759,751.0,12.516666666666667,10-15
171024,P9S4_171024_403_A01,Production,nucleus_present,0.731,9.062108974,5919,Core,0.95528494638247,523.0,8.716666666666667,5-10
171024,PAS4_171024_452_A01,Production,nucleus_present,0.418,6.357721767999999,3166,PoorQ,0.23496623683685197,485.0,8.083333333333334,5-10
171024,P9S4_171024_407_A01,Production,nucleus_present,0.535,6.987080601000001,5288,I2,0.622681396360653,472.0,7.866666666666666,5-10
171024,P8S4_171024_355_A01,Production,nucleus_present,0.423,24.52473555,7631,Core,0.8468408113048829,841.0,14.016666666666667,10-15
171024,P9S4_171024_405_A01,Production,nucleus_absent,0.295,10.95468668,4398,PoorQ,0.198353011545193,583.0,9.716666666666667,5-10
171024,PBS4_171024_503_A01,Production,nucleus_absent,0.617,9.415656259,5559,I2,0.6934772649150149,607.0,10.116666666666667,10-15
171024,P8S4_171024_354_A01,Production,nucleus_absent,0.527,7.671478248,4561,PoorQ,0.21640209152394801,627.0,10.45,10-15
171024,P9S4_171024_404_A01,Production,nucleus_present,0.322,8.185886301,4026,PoorQ,0.555510059235969,536.0,8.933333333333334,5-10
171024,PBS4_171024_502_A01,Production,nucleus_present,0.649,12.16212503,6160,PoorQ,0.5572206480687549,671.0,11.183333333333334,10-15
171024,PBS4_171024_504_A01,Production,nucleus_present,0.696,12.68047853,5584,Core,0.795614656706277,627.0,10.45,10-15
171024,P9S4_171024_402_A01,Production,nucleus_absent,0.105,25.7873407,3468,PoorQ,0.397118925271825,577.0,9.616666666666667,5-10
171024,P8S4_171024_351_A01,Production,nucleus_present,0.557,21.49927304,7381,PoorQ,0.90168936237063,666.0,11.1,10-15
171024,PAS4_171024_453_A01,Production,nucleus_present,0.792,22.30059159,7943,Core,1.27951393857287,537.0,8.95,5-10
171024,P8S4_171024_356_A01,Production,nucleus_absent,0.349,40.47326305,7160,I2,0.6968566387395451,595.0,9.916666666666666,5-10
171024,P9S4_171024_406_A01,Production,nucleus_present,0.574,12.37301429,7095,Core,0.772083365074222,500.0,8.333333333333334,5-10
171025,P8S4_171025_355_A01,Production,nucleus_present,0.405,23.55570991,7344,Core,0.776098293384365,642.0,10.7,10-15
171025,P9S4_171025_405_A01,Production,nucleus_present,0.735,11.48283611,5495,Core,0.92166335603838,462.0,7.7,5-10
171025,P2S4_171025_051_A01,Production,nucleus_absent,0.606,3.6265439560000003,2810,PoorQ,0.22158765142454198,601.0,10.016666666666667,10-15
171025,P2S4_171025_055_A01,Production,nucleus_absent,0.7859999999999999,13.49091237,7997,Core,0.709313258863014,499.0,8.316666666666666,5-10
171025,P9S4_171025_404_A01,Production,nucleus_absent,0.581,5.2212087060000005,3687,PoorQ,0.251600907544854,504.0,8.4,5-10
171025,P8S4_171025_356_A01,Production,nucleus_present,0.633,18.14583729,6797,Core,0.9146225440672401,667.0,11.116666666666667,10-15
171025,P2S4_171025_054_A01,Production,nucleus_absent,0.711,16.32901072,7401,I2,0.87496666103224,691.0,11.516666666666667,10-15
171025,P8S4_171025_352_A01,Production,nucleus_present,0.364,25.44940876,7035,I2,0.859839930358234,692.0,11.533333333333333,10-15
171025,P2S4_171025_052_A01,Production,nucleus_absent,0.629,5.014905809,3981,I1,0.48671243931439506,460.0,7.666666666666667,5-10
171025,P8S4_171025_358_A01,Production,nucleus_present,0.289,11.13273324,4120,Core,0.48174144749063597,541.0,9.016666666666667,5-10
171025,P9S4_171025_401_A01,Production,nucleus_present,0.5,7.565563261,6551,I1,0.807943050040153,496.0,8.266666666666667,5-10
171025,P8S4_171025_351_A01,Production,nucleus_present,0.247,49.77194117,8234,I2,0.899399089937139,679.0,11.316666666666666,10-15
171025,P8S4_171025_354_A01,Production,nucleus_present,0.375,26.17581962,7969,Core,0.862192508500928,623.0,10.383333333333333,10-15
171025,P9S4_171025_407_A01,Production,nucleus_present,0.7390000000000001,9.244925611000001,6216,I1,0.736895978800641,522.0,8.7,5-10
171025,P9S4_171025_406_A01,Production,nucleus_present,0.684,10.97736979,6439,I2,0.7196738743665959,456.0,7.6,5-10
171025,P9S4_171025_402_A01,Production,nucleus_absent,0.37799999999999995,6.456873852999999,4104,PoorQ,0.483628092298632,473.0,7.883333333333334,5-10
171025,PBS4_171025_501_A01,Production,nucleus_present,0.639,8.282461742,2721,PoorQ,0.577048118172217,485.0,8.083333333333334,5-10
171025,PBS4_171025_502_A01,Production,nucleus_present,0.614,16.61639929,7261,I2,0.9170977480058872,512.0,8.533333333333333,5-10
171025,P9S4_171025_403_A01,Production,nucleus_absent,0.168,9.664536392,2474,PoorQ,0.246409421303798,737.0,12.283333333333333,10-15
171025,P8S4_171025_353_A01,Production,nucleus_absent,0.28800000000000003,12.84588481,5149,PoorQ,0.5182222577283401,652.0,10.866666666666667,10-15
171025,P8S4_171025_357_A01,Production,nucleus_absent,0.461,6.001546543,3911,Core,0.349528377329381,671.0,11.183333333333334,10-15
171025,PAS4_171025_452_A01,Production,nucleus_present,0.564,4.37413043,3051,PoorQ,0.30670266560794,640.0,10.666666666666666,10-15
171025,P2S4_171025_053_A01,Production,nucleus_absent,0.778,13.34790339,6612,I2,0.97982871409394,668.0,11.133333333333333,10-15
171025,PAS4_171025_451_A01,Production,nucleus_present,0.353,8.862499725,4282,I2,0.44154810030612995,510.0,8.5,5-10
171026,P2S4_171026_052_A01,Production,nucleus_present,0.615,8.329197379,5116,I1,0.7946907853088321,632.0,10.533333333333333,10-15
171026,PBS4_171026_503_A01,Production,nucleus_present,0.5589999999999999,3.2776752310000004,2536,PoorQ,0.316071151671581,572.0,9.533333333333333,5-10
171026,P2S4_171026_054_A01,Production,nucleus_present,0.65,11.21978096,5394,I1,0.6649407320920079,618.0,10.3,10-15
171026,PBS4_171026_501_A01,Production,nucleus_present,0.373,8.353899939,4045,PoorQ,0.29897914372040396,609.0,10.15,10-15
171026,P8S4_171026_352_A01,Production,nucleus_present,0.319,20.40033171,6517,I1,0.6460909830380689,668.0,11.133333333333333,10-15
171026,P9S4_171026_403_A01,Production,nucleus_absent,0.45399999999999996,10.62733178,2520,PoorQ,0.288423513065565,556.0,9.266666666666667,5-10
171026,PBS4_171026_502_A01,Production,nucleus_present,0.596,3.78704764,3436,PoorQ,0.390944947801762,436.0,7.266666666666667,5-10
171026,P9S4_171026_401_A01,Production,nucleus_absent,0.429,6.073822801,3538,PoorQ,0.379175506566551,506.0,8.433333333333334,5-10
171026,P2S4_171026_053_A01,Production,nucleus_present,0.512,7.602612808,4642,PoorQ,0.5167987280012879,784.0,13.066666666666666,10-15
171026,P9S4_171026_402_A01,Production,nucleus_absent,0.542,9.640854047000001,4141,PoorQ,0.701105233763524,644.0,10.733333333333333,10-15
171026,P2S4_171026_051_A01,Production,nucleus_absent,0.665,15.27804638,6716,I1,0.646384282148654,843.0,14.05,10-15
171026,P8S4_171026_351_A01,Production,nucleus_absent,0.32,9.69416424,3601,PoorQ,0.375961838523515,685.0,11.416666666666666,10-15
171026,PAS4_171026_451_A01,Production,nucleus_present,0.7709999999999999,10.66462482,5723,Core,0.919500727256241,629.0,10.483333333333333,10-15
171026,P8S4_171026_353_A01,Production,nucleus_present,0.574,23.21432901,7921,I2,0.929560805276204,651.0,10.85,10-15
171027,P3S4_171027_103_A01,Production,nucleus_absent,0.789,28.2291716,9397,Core,0.936246128456506,1316.0,21.933333333333334,20-25
171027,PAS4_171027_451_A01,Production,nucleus_absent,0.15,13.10980216,2204,PoorQ,0.102565415895229,280.0,4.666666666666667,0-5
171027,P9S4_171027_401_A01,Production,nucleus_absent,0.207,16.32139573,4239,PoorQ,0.180478781998743,296.0,4.933333333333334,0-5
171027,P3S4_171027_101_A01,Production,nucleus_absent,0.396,5.127172338,3677,PoorQ,0.262590005713487,36.0,0.6,0-5
171027,P7S4_171027_303_A01,Production,nucleus_present,0.401,6.360367988999999,3879,PoorQ,0.105735336398515,603.0,10.05,10-15
171027,PBS4_171027_503_A01,Production,nucleus_absent,0.46399999999999997,4.908996567,4149,PoorQ,0.27391406943816604,11.0,0.18333333333333332,0-5
171027,P7S4_171027_301_A01,Production,nucleus_absent,0.5489999999999999,9.161771703,4461,PoorQ,0.546550452208778,785.0,13.083333333333334,10-15
171027,P8S4_171027_354_A01,Production,nucleus_absent,0.772,24.82975217,8474,Core,0.892634607885315,518.0,8.633333333333333,5-10
