cell_name_label,cell_specimen_project_label,sample_id,topLeaf_label,subclass_label,broad_class_label,Tree_call_label,marker_sum_norm_label,Norm_Marker_Sum.0.4_label
Gad2-IRES-Cre;Ai14-473099.05.02.03,mIVSCC-MET,PFS4_190708_704_A01,206_L5 IT CTX,L5 IT CTX,Glutamatergic,Core,0.997152273,True
Rbp4-Cre_KL100;Ai14-499550.04.01.01,mIVSCC-MET,PFS4_191205_701_A01,206_L5 IT CTX,L5 IT CTX,Glutamatergic,Core,0.8747728570000001,True
Sst-IRES-Cre;Ai167-441789.05.01.01,mIVSCC-METx,PXS4_190207_002_A01,206_L5 IT CTX,L5 IT CTX,Glutamatergic,I1,1.193797518,True
Chrna2-Cre_OE25;Ai14-379154.04.01.03,mIVSCC-MET,P2S4_180323_054_A01,206_L5 IT CTX,L5 IT CTX,Glutamatergic,I2,0.5108140879999999,True
Slc17a7-IRES2-Cre;Ai14-382512.03.02.01,mIVSCC-MET,P2S4_180403_051_A01,206_L5 IT CTX,L5 IT CTX,Glutamatergic,I1,1.005844391,True
Chrna2-Cre_OE25;Ai14-355016.04.02.02,mIVSCC-MET,P8S4_171016_354_A01,206_L5 IT CTX,L5 IT CTX,Glutamatergic,I2,0.8241837240000001,True
Chrna2-Cre_OE25;Ai14-355478.05.02.01,mIVSCC-MET,PAS4_171020_453_A01,206_L5 IT CTX,L5 IT CTX,Glutamatergic,Core,0.68037688,True
Batf3-IRES2-FlpO-neo;Ai65F-444925.04.01.01,mIVSCC-MET,PES4_190228_653_A01,207_L5 IT CTX,L5 IT CTX,Glutamatergic,I2,0.919361421,True
Vip-IRES-Cre;Ai14-504179.09.02.01,mIVSCC-MET,PES4_200106_651_A01,206_L5 IT CTX,L5 IT CTX,Glutamatergic,Core,1.148038723,True
Nos1-CreERT2;Ai14(BT)-251974.05.01.03,T301x,P1S4_160616_225_A01,206_L5 IT CTX,L5 IT CTX,Glutamatergic,I1,0.7534117309999999,True
Rorb-IRES2-Cre;Ai14-315901.04.01.03,T301x,P2S4_170504_059_A01,206_L5 IT CTX,L5 IT CTX,Glutamatergic,I1,0.794162975,True
Chrna2-Cre_OE25;Ai14-342606.05.02.03,T301x,P8S4_170825_353_A01,206_L5 IT CTX,L5 IT CTX,Glutamatergic,Core,1.0198834970000001,True
Gad2-IRES-Cre;Ai14-471160.04.02.03,mIVSCC-MET,P8S4_190627_353_A01,206_L5 IT CTX,L5 IT CTX,Glutamatergic,I1,1.065186195,True
Gad2-IRES-Cre;Ai14-471961.06.02.02,mIVSCC-MET,P8S4_190703_352_A01,206_L5 IT CTX,L5 IT CTX,Glutamatergic,I1,0.972346203,True
Rbp4-Cre_KL100;Ai14-356489.04.01.01,mIVSCC-MET,P9S4_171023_403_A01,206_L5 IT CTX,L5 IT CTX,Glutamatergic,I2,0.673995867,True
Vip-IRES-Cre;Ai14-504181.08.02.01,mIVSCC-MET,PES4_200106_652_A01,206_L5 IT CTX,L5 IT CTX,Glutamatergic,I2,1.0569247179999999,True
Gad2-IRES-Cre;Ai14-318382.03.02.02,T301x,P2S4_170516_052_A01,206_L5 IT CTX,L5 IT CTX,Glutamatergic,I1,1.0208640390000001,True
Chrna2-Cre_OE25;Ai14-379152.03.02.01,mIVSCC-MET,P2S4_180315_051_A01,206_L5 IT CTX,L5 IT CTX,Glutamatergic,I2,0.8578188590000001,True
Chrna2-Cre_OE25;Ai14-367172.05.01.01,mIVSCC-MET,PAS4_180112_454_A01,206_L5 IT CTX,L5 IT CTX,Glutamatergic,I2,1.0386101779999999,True
Chrna2-Cre_OE25;Ai14-367169.03.01.01,mIVSCC-MET,P9S4_180108_403_A01,206_L5 IT CTX,L5 IT CTX,Glutamatergic,I1,0.824846717,True
Gad2-IRES-Cre;Ai14-318381.03.01.04,T301x,P1S4_170517_004_A01,207_L5 IT CTX,L5 IT CTX,Glutamatergic,PoorQ,0.927756182,True
Rbp4-Cre_KL100;Ai14-471972.03.01.02,mIVSCC-MET,PES4_190703_656_A01,206_L5 IT CTX,L5 IT CTX,Glutamatergic,I1,1.121061404,True
Rbp4-Cre_KL100;Ai14-506065.06.06.01,mIVSCC-MET,P8S4_200113_353_A01,207_L5 IT CTX,L5 IT CTX,Glutamatergic,I1,1.039777737,True
Vip-IRES-Cre;Ai14-504182.11.01.01,mIVSCC-MET,PES4_200107_655_A01,206_L5 IT CTX,L5 IT CTX,Glutamatergic,I1,1.169000065,True
Rbp4-Cre_KL100;Ai14-388821.03.02.02,mIVSCC-MET,P8S4_180507_355_A01,206_L5 IT CTX,L5 IT CTX,Glutamatergic,I2,0.7205185609999999,True
Rbp4-Cre_KL100;Ai14-465767.05.01.02,mIVSCC-MET,PAS4_190607_455_A01,206_L5 IT CTX,L5 IT CTX,Glutamatergic,I1,0.96535851,True
Slc17a8-iCre;Ai14-387906.04.01.01,mIVSCC-MET,PAS4_180516_452_A01,305_L5 NP CTX,L5 NP CTX,Glutamatergic,Core,0.703831295,True
Ntsr1-Cre_GN220;Ai14-446090.05.01.01,mIVSCC-MET,P1S4_190307_007_A01,326_L6 CT CTX,L6 CT CTX,Glutamatergic,I1,0.939093431,True
Ntsr1-Cre_GN220;Ai14-451104.05.02.02,mIVSCC-MET,PAS4_190326_454_A01,326_L6 CT CTX,L6 CT CTX,Glutamatergic,I1,0.7086362979999999,True
Ntsr1-Cre_GN220;Ai14-484058.04.01.01,mIVSCC-MET,PFS4_190827_701_A01,328_L6 CT CTX,L6 CT CTX,Glutamatergic,I2,0.91546931,True
Slc17a6-IRES-Cre;Ai14-490923.04.02.01,mIVSCC-MET,PAS4_191010_453_A01,326_L6 CT CTX,L6 CT CTX,Glutamatergic,I2,0.859961937,True
Vip-IRES-Cre;Ai14-479202.06.01.01,mIVSCC-MET,PAS4_190809_451_A01,328_L6 CT CTX,L6 CT CTX,Glutamatergic,I2,1.076832017,True
Ntsr1-Cre_GN220;Ai14-472189.04.02.04,mIVSCC-MET,PAS4_190709_454_A01,326_L6 CT CTX,L6 CT CTX,Glutamatergic,I2,0.9674206540000001,True
Htr3a-Cre_NO152;Ai14-468435.03.01.02,mIVSCC-MET,PFS4_190613_707_A01,328_L6 CT CTX,L6 CT CTX,Glutamatergic,I2,0.8339182959999999,True
Ntsr1-Cre_GN220;Ai14-473968.04.02.01,mIVSCC-MET,PAS4_190711_451_A01,328_L6 CT CTX,L6 CT CTX,Glutamatergic,I3,0.946139581,True
Th-P2A-FlpO;Ai65F-389709.05.01.03,mIVSCC-MET,P2S4_180504_057_A01,328_L6 CT CTX,L6 CT CTX,Glutamatergic,I1,0.533440892,True
Ndnf-IRES2-dgCre;Ai14-442794.04.02.01,mIVSCC-MET,P8S4_190212_352_A01,327_L6 CT CTX,L6 CT CTX,Glutamatergic,I1,0.8697234770000001,True
Ntsr1-Cre_GN220;Ai14-460637.04.02.05,mIVSCC-MET,PAS4_190507_455_A01,326_L6 CT CTX,L6 CT CTX,Glutamatergic,I3,0.9134584840000001,True
Gad2-IRES-Cre;Ai14-318382.04.01.03,T301x,P1S4_170516_005_A01,238_L5 ET CTX,L5 ET CTX,Glutamatergic,I2,0.631013859,True
Esr2-IRES2-Cre;Ai14-498001.03.02.02,mIVSCC-MET,P8S4_191121_356_A01,237_L5 ET CTX,L5 ET CTX,Glutamatergic,I2,0.608009166,True
Esr2-IRES2-Cre;Ai14-506388.04.02.01,mIVSCC-MET,P8S4_200117_352_A01,237_L5 ET CTX,L5 ET CTX,Glutamatergic,PoorQ,0.671489661,True
Chrna6-IRES2-FlpO-neo;Ai65F-443493.03.02.01,mIVSCC-MET,PES4_190226_652_A01,239_L5 ET CTX,L5 ET CTX,Glutamatergic,PoorQ,0.840690829,True
Rbp4-Cre_KL100;Ai14-487124.04.02.03,mIVSCC-MET,PFS4_190920_705_A01,237_L5 ET CTX,L5 ET CTX,Glutamatergic,I2,0.766712295,True
Rorb-IRES2-Cre;Ai14-315901.04.02.03,T301x,P1S4_170504_008_A01,190_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,I1,1.057071257,True
Rbp4-Cre_KL100;Ai14-335442.04.01.04,T301x,P1S4_170718_004_A01,189_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,I2,0.768059919,True
Rbp4-Cre_KL100;Ai14-335442.05.01.03,T301x,P1S4_170718_008_A01,190_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,I1,0.805414017,True
Rbp4-Cre_KL100;Ai14-335444.03.01.01,T301x,P1S4_170719_004_A01,190_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,Core,1.007227985,True
Slc17a6-IRES-Cre;Ai14-386824.03.01.01,mIVSCC-MET,P1S4_180502_003_A01,189_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,I1,1.02825556,True
Slc17a6-IRES-Cre;Ai14-407248.03.01.01,mIVSCC-MET,P1S4_180810_005_A01,190_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,Core,1.105441643,True
Slc32a1-IRES-Cre;Ai14-486796.04.01.01,mIVSCC-MET,P1S4_190917_001_A01,190_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,I1,0.9512263990000001,True
Rorb-IRES2-Cre;Ai14-315895.04.02.02,T301x,P2S4_170426_058_A01,190_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,I1,0.932274168,True
Rorb-IRES2-Cre-neo;Ai14-315667.04.02.04,T301x,P2S4_170502_054_A01,190_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,Core,0.89827344,True
Cux2-CreERT2;Ai14-332801.03.02.03,T301,P2S4_170721_053_A01,189_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,I2,0.842998774,True
Rbp4-Cre_KL100;Ai14-348734.04.02.01,T301x,P9S4_170920_409_A01,189_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,Core,1.042585714,True
Esr2-IRES2-Cre;Ai14-506384.04.02.02,mIVSCC-MET,PAS4_200114_455_A01,190_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,I1,1.005697827,True
Slc17a6-IRES-Cre;Ai14-465959.03.01.01,mIVSCC-MET,PFS4_190604_704_A01,189_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,I1,0.877281801,True
Slc32a1-IRES-Cre;Ai14-493643.04.01.01,mIVSCC-MET,PFS4_191022_701_A01,190_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,Core,1.103739468,True
Esr2-IRES2-Cre;Ai14-494675.05.01.01,mIVSCC-MET,PFS4_191101_703_A01,189_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,I1,0.76507116,True
Rorb-IRES2-Cre;Ai14-315893.03.02.01,T301x,P2S4_170428_057_A01,189_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,I2,0.9441873940000001,True
Cux2-CreERT2;Ai14-315355.05.02.03,T301x,P2S4_170512_056_A01,189_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,I2,0.994007227,True
Rorb-IRES2-Cre;Ai14-315901.03.02.03,T301x,P2S4_170504_053_A01,189_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,I1,0.603546125,True
Rorb-IRES2-Cre;Ai14-349007.04.02.01,T301x,P9S4_170922_404_A01,189_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,I2,1.032845513,True
Rorb-IRES2-Cre-neo;Ai14-315666.03.02.05,T301x,P6S4_170501_255_A01,190_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,I2,0.7451200790000001,True
Rbp4-Cre_KL100;Ai14-388823.04.01.03,mIVSCC-MET,PBS4_180508_506_A01,247_L5 ET CTX,L5 ET CTX,Glutamatergic,I1,0.8341428759999999,True
Rbp4-Cre_KL100;Ai14-465764.05.01.01,mIVSCC-MET,PFS4_190604_703_A01,247_L5 ET CTX,L5 ET CTX,Glutamatergic,I3,0.8570357040000001,True
Slc17a6-IRES-Cre;Ai14-454538.04.01.03,mIVSCC-MET,P1S4_190408_006_A01,183_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I2,1.09852183,True
Gad2-IRES-Cre;Ai14-471961.06.01.03,mIVSCC-MET,P1S4_190703_003_A01,183_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I2,1.01595963,True
Slc17a6-IRES-Cre;Ai14-478316.03.01.02,mIVSCC-MET,P1S4_190801_002_A01,182_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I2,1.030109194,True
Gad2-IRES-Cre;Ai14-471160.04.02.02,mIVSCC-MET,P8S4_190627_352_A01,183_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I1,1.02587559,True
Gad2-IRES-Cre;Ai14-399697.02.01.01,mIVSCC-MET,P9S4_180703_402_A01,183_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I1,1.161713385,True
Slc32a1-IRES-Cre;Ai14-477504.05.02.02,mIVSCC-MET,PAS4_190730_452_A01,182_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I2,0.9252400190000001,True
Glt25d2-Cre_NF107;Ai14-494559.03.01.01,mIVSCC-MET,PAS4_191028_451_A01,182_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I1,0.9850322770000001,True
Slc17a6-IRES-Cre;Ai14-490922.04.02.01,mIVSCC-MET,PES4_191008_651_A01,182_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I2,1.0654666320000001,True
Slc17a7-IRES2-Cre;Ai14-476902.04.01.01,mIVSCC-MET,PFS4_190725_703_A01,183_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I1,1.003947051,True
Gad2-IRES-Cre;Ai14-476325.04.02.01,mIVSCC-MET,PFS4_190726_703_A01,183_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I2,1.000846703,True
Gad2-IRES-Cre;Ai14-476325.04.02.03,mIVSCC-MET,PFS4_190726_705_A01,182_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I2,1.0460062909999999,True
Glt25d2-Cre_NF107;Ai14-477848.03.01.02,mIVSCC-MET,PFS4_190730_706_A01,182_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I2,1.1137274259999999,True
Slc17a7-IRES2-Cre;Ai14-479512.04.02.02,mIVSCC-MET,PFS4_190809_705_A01,183_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I2,1.04955369,True
Oxtr-T2A-Cre;Ai14-483227.04.02.02,mIVSCC-MET,PFS4_190813_702_A01,183_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I2,1.185197529,True
Slc17a6-IRES-Cre;Ai14-482431.04.02.02,mIVSCC-MET,PFS4_190819_705_A01,183_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,Core,1.1086285809999998,True
Penk-IRES2-Cre-neo;Slc17a6-IRES2-FlpO-497491-Ai65.06.01.01,mIVSCC-MET,PFS4_191118_704_A01,182_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I2,1.16796548,True
Glt25d2-Cre_NF107;Ai14-442297.04.01.02,mIVSCC-MET,P1S4_190214_003_A01,182_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I2,1.08017553,True
Oxtr-T2A-Cre;Ai14-408895.05.01.02,mIVSCC-MET,P2S4_180829_053_A01,182_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I2,0.924496145,True
Sncg-IRES2-FlpO-neo;Ai65F-500418.04.02.02,mIVSCC-MET,P8S4_191210_352_A01,183_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I2,0.903852303,True
Esr2-IRES2-Cre;Ai14-506385.04.02.03,mIVSCC-MET,P8S4_200116_356_A01,182_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I2,1.036069651,True
Slc17a7-IRES2-Cre;Ai14-476902.05.02.02,mIVSCC-MET,PAS4_190725_456_A01,182_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I2,1.195246051,True
Oxtr-T2A-Cre;Ai14-408888.04.02.07,mIVSCC-MET,PBS4_180824_514_A01,183_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I2,0.8314818740000001,True
Penk-IRES2-Cre-neo;Slc17a6-IRES2-FlpO-467263-Ai65.04.02.02,mIVSCC-MET,PFS4_190606_704_A01,183_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I2,1.0358850659999999,True
Slc17a6-IRES-Cre;Ai14-482431.04.02.01,mIVSCC-MET,PFS4_190819_704_A01,183_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I1,1.163535896,True
Ndnf-IRES2-dgCre;Ai14-248399.05.01.04,T301x,P1S4_160603_168_A01,182_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I2,1.024606539,True
Pvalb-IRES-Cre;Ai14-375847.04.01.01,mIVSCC-MET,P2S4_180219_051_A01,183_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,Core,0.970684897,True
Oxtr-T2A-Cre;Ai14-483229.04.01.01,mIVSCC-MET,PFS4_190816_701_A01,183_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I2,0.946743342,True
Slc17a6-IRES-Cre;Ai14-490922.03.01.01,mIVSCC-MET,PFS4_191008_702_A01,183_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I1,0.986161099,True
Sncg-IRES2-FlpO-neo;Ai65F-501459.03.02.03,mIVSCC-MET,PFS4_191212_707_A01,183_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I1,1.045339786,True
Oxtr-T2A-Cre;Ai14-347157.04.01.02,T301x,P2S4_170920_055_A01,182_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I1,0.777472762,True
Gad2-IRES-Cre;Ai14-481679.05.02.02,mIVSCC-MET,PFS4_190819_703_A01,182_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I1,1.120777143,True
Vip-IRES-Cre;Ai14-359507.04.01.01,mIVSCC-MET,P2S4_171121_052_A01,183_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I2,1.033901079,True
Vipr2-IRES2-Cre;Slc32a1-T2A-FlpO;Ai65-338915.05.02.03,T301x,P1S4_170807_003_A01,183_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I2,0.942201498,True
Oxtr-T2A-Cre;Ai14-408893.03.01.02,mIVSCC-MET,P2S4_180821_054_A01,183_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I1,0.898191863,True
Oxtr-T2A-Cre;Ai14-500011.04.01.02,mIVSCC-MET,PFS4_191205_704_A01,182_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I2,1.187185167,True
Oxtr-T2A-Cre;Ai14-483227.04.01.01,mIVSCC-MET,P1S4_190813_001_A01,183_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I1,1.062586244,True
Pvalb-IRES-Cre;Ai14-488439.04.02.01,mIVSCC-MET,PFS4_190923_701_A01,183_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I2,1.294664366,True
Ndnf-IRES2-dgCre;Ai14-248399.05.01.02,T301x,P1S4_160603_166_A01,182_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I2,0.969904228,True
Sst-IRES-Cre;Ai14-394299.06.02.02,mIVSCC-MET,P8S4_180605_355_A01,183_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I1,1.036537507,True
Slc17a7-IRES2-Cre;Ai14-476902.04.02.02,mIVSCC-MET,PAS4_190725_454_A01,182_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I2,0.7479520479999999,True
Gad2-IRES-Cre;Ai14-471160.03.02.03,mIVSCC-MET,PES4_190627_653_A01,182_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I2,1.0657010709999999,True
Slc32a1-IRES-Cre;Ai14-478795.04.01.01,mIVSCC-MET,P1S4_190805_001_A01,183_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I2,0.811205968,True
Slc32a1-IRES-Cre;Ai14-486249.05.02.02,mIVSCC-MET,PAS4_190919_452_A01,183_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I1,1.158683549,True
Gad2-IRES-Cre;Ai14-473604.04.01.02,mIVSCC-MET,PFS4_190712_704_A01,182_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I1,1.193726427,True
Gad2-IRES-Cre;Ai14-476325.04.01.02,mIVSCC-MET,P1S4_190726_004_A01,182_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I1,1.1509406,True
Slc32a1-IRES-Cre;Ai14-486797.03.02.03,mIVSCC-MET,P8S4_190920_353_A01,183_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I2,0.7456364740000001,True
Sst-IRES-Cre;Ai14-394301.06.01.01,mIVSCC-MET,PAS4_180606_453_A01,183_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I2,0.640105932,True
Penk-IRES2-Cre-neo;Slc17a6-IRES2-FlpO-497491-Ai65.03.02.01,mIVSCC-MET,P8S4_191118_354_A01,182_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I1,0.7888707090000001,True
Slc17a7-IRES2-Cre;Ai14-479513.05.02.02,mIVSCC-MET,PFS4_190808_705_A01,182_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I2,1.0502308790000001,True
Ntsr1-Cre_GN220;Ai14-361815.04.02.01,mIVSCC-MET,PBS4_171215_501_A01,182_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I1,1.126936732,True
Oxtr-T2A-Cre;Ai14-351471.05.01.02,mIVSCC-MET,P9S4_171004_405_A01,182_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I1,0.882789569,True
Slc17a7-IRES2-Cre;Ai14-476902.04.01.02,mIVSCC-MET,PFS4_190725_704_A01,182_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I1,0.740646501,True
Penk-IRES2-Cre-neo;Slc17a6-IRES2-FlpO-491001-Ai65.03.02.02,mIVSCC-MET,P8S4_191007_354_A01,183_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I1,1.174033033,True
Gad2-IRES-Cre;Ai14-476325.04.02.02,mIVSCC-MET,PFS4_190726_704_A01,183_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I2,1.007930174,True
Slc17a7-IRES2-Cre;Ai14-476902.04.02.01,mIVSCC-MET,PAS4_190725_453_A01,183_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I2,0.990189359,True
Oxtr-T2A-Cre;Ai14-408888.04.02.08,mIVSCC-MET,PBS4_180824_515_A01,183_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I1,0.8762836620000001,True
Penk-IRES2-Cre-neo;Slc17a6-IRES2-FlpO-410508-Ai65.02.02.02,mIVSCC-MET,P2S4_180827_053_A01,182_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I2,0.8793637470000001,True
Oxtr-T2A-Cre;Ai14-408895.05.01.01,mIVSCC-MET,P2S4_180829_052_A01,182_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,PoorQ,0.928054865,True
Gad2-IRES-Cre;Ai14-471960.07.02.01,mIVSCC-MET,P8S4_190702_351_A01,182_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I2,0.932493645,True
Gad2-IRES-Cre;Ai14-471960.06.02.01,mIVSCC-MET,PFS4_190702_701_A01,182_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I1,0.983801536,True
Ctgf-T2A-dgCre;Ai14-496566.03.01.01,mIVSCC-MET,P1S4_191115_001_A01,346_L6b CTX,L6b CTX,Glutamatergic,PoorQ,0.7393584320000001,True
Ctgf-T2A-dgCre;Ai14-498110.03.02.01,mIVSCC-MET,P8S4_191122_351_A01,347_L6b CTX,L6b CTX,Glutamatergic,I2,0.635679232,True
Ctgf-T2A-dgCre;Ai14-496562.04.02.01,mIVSCC-MET,PFS4_191114_701_A01,347_L6b CTX,L6b CTX,Glutamatergic,I2,0.629673105,True
Rbp4-Cre_KL100;Ai14-335444.05.01.04,T301x,P1S4_170719_010_A01,329_L6 CT CTX,L6 CT CTX,Glutamatergic,I1,0.897005293,True
Ntsr1-Cre_GN220;Ai14-460633.04.01.02,mIVSCC-MET,P1S4_190506_002_A01,326_L6 CT CTX,L6 CT CTX,Glutamatergic,I2,1.033093169,True
Ntsr1-Cre_GN220;Ai14-473968.05.02.01,mIVSCC-MET,PAS4_190711_454_A01,326_L6 CT CTX,L6 CT CTX,Glutamatergic,I2,0.9743396329999999,True
Ntsr1-Cre_GN220;Ai14-475225.05.01.01,mIVSCC-MET,PAS4_190718_455_A01,326_L6 CT CTX,L6 CT CTX,Glutamatergic,I2,0.961081671,True
Slc17a7-IRES2-Cre;Ai14-419657.04.01.01,mIVSCC-MET,PBS4_181023_504_A01,326_L6 CT CTX,L6 CT CTX,Glutamatergic,Core,0.519585627,True
Ntsr1-Cre_GN220;Ai14-472189.05.01.03,mIVSCC-MET,PFS4_190709_705_A01,329_L6 CT CTX,L6 CT CTX,Glutamatergic,I3,0.851812839,True
Slc17a6-IRES-Cre;Ai14-490923.04.01.01,mIVSCC-MET,P1S4_191010_001_A01,326_L6 CT CTX,L6 CT CTX,Glutamatergic,I1,0.8401319140000001,True
Ntsr1-Cre_GN220;Ai14-475225.04.02.02,mIVSCC-MET,P8S4_190718_355_A01,330_L6 CT CTX,L6 CT CTX,Glutamatergic,I3,0.8895126059999999,True
Slc17a6-IRES-Cre;Ai14-490921.06.02.01,mIVSCC-MET,PAS4_191007_451_A01,330_L6 CT CTX,L6 CT CTX,Glutamatergic,I1,0.9480398329999999,True
Slc17a6-IRES-Cre;Ai14-490922.05.02.02,mIVSCC-MET,PAS4_191008_452_A01,329_L6 CT CTX,L6 CT CTX,Glutamatergic,I1,0.913450623,True
Ntsr1-Cre_GN220;Ai14-451104.05.01.01,mIVSCC-MET,PFS4_190326_702_A01,326_L6 CT CTX,L6 CT CTX,Glutamatergic,I3,0.777963812,True
Ntsr1-Cre_GN220;Ai14-361815.05.01.03,mIVSCC-MET,P6S4_171215_254_A01,326_L6 CT CTX,L6 CT CTX,Glutamatergic,I1,0.889470723,True
Ctgf-T2A-dgCre;Ai14-496565.04.02.01,mIVSCC-MET,PAS4_191115_454_A01,326_L6 CT CTX,L6 CT CTX,Glutamatergic,I1,0.720779287,True
Ndnf-IRES2-dgCre;Ai14-392647.04.02.01,mIVSCC-MET,P2S4_180606_053_A01,330_L6 CT CTX,L6 CT CTX,Glutamatergic,I1,0.716847274,True
Ntsr1-Cre_GN220;Ai14-482442.04.02.03,mIVSCC-MET,P8S4_190820_353_A01,326_L6 CT CTX,L6 CT CTX,Glutamatergic,I1,0.70117634,True
Vip-IRES-Cre;Ai14(IVSCC)-247697.03.01.02,T301x,P1S4_160526_103_A01,178_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I1,0.74311469,True
Ntsr1-Cre_GN220;Ai14-482442.05.01.01,mIVSCC-MET,P8S4_190820_354_A01,172_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,PoorQ,0.916377835,True
Htr3a-Cre_NO152;Ai14-347843.04.02.01,T301x,P8S4_170921_353_A01,348_L6b CTX,L6b CTX,Glutamatergic,PoorQ,0.5972034970000001,True
Rbp4-Cre_KL100;Ai14-502253.08.06.01,mIVSCC-MET,PFS4_191219_701_A01,348_L6b CTX,L6b CTX,Glutamatergic,PoorQ,0.86977808,True
Rbp4-Cre_KL100;Ai14-475349.04.01.03,mIVSCC-MET,P1S4_190718_003_A01,253_L5 ET CTX,L5 ET CTX,Glutamatergic,Core,0.997427035,True
Pvalb-IRES-Cre;Ai14-488439.04.01.01,mIVSCC-MET,P1S4_190923_001_A01,253_L5 ET CTX,L5 ET CTX,Glutamatergic,Core,0.872198887,True
